record_id,doi,title,proposed_design_family,ai_empirical_primary,ai_bio_health_scope,ai_aging_eligible,ai_multiomics_eligible,ai_causal_method_eligible,ai_preliminary_status,ai_first_failed_criterion,model_route,model_exclusion_code,report_type_consensus,aging_relevance_consensus,multiomics_evidence_consensus,current_layer_use_consensus,layer_candidates_consensus,causal_basis_consensus,design_families_consensus,causal_information_sufficiency_consensus,scope_all_tracked_5_of_5,causal_all_tracked_5_of_5,all_assessed_fields_5_of_5,evidence_spans_json,human_expert_status
doi:10.1111/trf.70227,10.1111/trf.70227,Acute pain transfusion reaction in a patient with thalassemia: In‐depth characterization of short‐ and long‐term phenotypes,,yes,yes,yes,yes,no,preliminary_exclude,EC5,exclude,EC5,empirical_primary,yes,explicit_multiomics,yes,proteomics;metabolomics,association_or_prediction_only,,sufficient,true,true,true,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""RESULTS: The patient had a pre-transfusion hemoglobin concentration of 10.7 g/dL""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""patient RBCs""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""metabolic aging not matching its \""chronological age\""""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""Multi-omics analyses revealed""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""differential proteome profile""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Multi-omics analyses revealed""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""red blood cell (RBC)""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""Multi-omics analyses""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""Multi-omics analyses""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Here, we present an APTR event""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""adult subject with transfusion-dependent thalassemia""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""Multi-omics analyses revealed""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Here, we present an APTR event in an adult subject with transfusion-dependent thalassemia (TDT).""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""adult subject with transfusion-dependent thalassemia (TDT)""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""using laboratory, morphological, and multi-omics approaches""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""Functional enrichment analysis linked the differential proteome profile of the unit""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""RESULTS:""}, {""criterion"": ""bio_health_scope"", ""source"": ""title"", ""quote"": ""patient with thalassemia""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""Functional enrichment analysis linked the differential proteome profile of the unit with RBC dysfunction and neuropathy.""}, {""criterion"": ""current_report_application"", ""source"": ""abstract"", ""quote"": ""using laboratory, morphological, and multi-omics approaches.""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""STUDY DESIGN AND METHODS:""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""Functional enrichment analysis""}, {""criterion"": ""current_report_application"", ""source"": ""abstract"", ""quote"": ""were compared""}, {""criterion"": ""current_report_application"", ""source"": ""abstract"", ""quote"": ""we present an APTR event""}]",pending
doi:10.1111/xen.12318,10.1111/xen.12318,Aldehyde dehydrogenase 1 a1 regulates energy metabolism in adipocytes from different species,,yes,yes,no,yes,unclear,preliminary_exclude,EC3,exclude,EC3,empirical_primary,no,two_or_more_layers,yes,proteomics;transcriptomics,not_assessed,not_assessed,not_assessed,true,not_assessed,true,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Here we test the role Aldh1a1 in regulation of lipid metabolism in xenocultures.""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""Murine wide-type (WT) and KO pre-adipocytes""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""Survival and longevity of xenotransplants depend on immune function""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""comparison of secretome using proteomics and in transcriptome by gene microarray""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""Comparative proteomics revealed significantly higher levels""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Comparative proteomics revealed significantly higher levels""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""murine adipocytes""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""Here we test the role Aldh1a1 in regulation of lipid metabolism in xenocultures.""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""secretome using proteomics and in transcriptome by gene microarray""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""secretome using proteomics and in transcriptome by gene microarray""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""RESULTS:""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""proteomics and in transcriptome by gene microarray""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""RESULTS: Co-culture of encapsulated mouse KO vs WT adipocytes increased expression""}, {""criterion"": ""bio_health_scope"", ""source"": ""title"", ""quote"": ""energy metabolism in adipocytes""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""The regulatory factors in WT and KO cells were identified by comparison of secretome using proteomics and in transcriptome by gene microarray.""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""The regulatory factors in WT and KO cells were identified by comparison of secretome using proteomics and in transcriptome by gene microarray.""}, {""criterion"": ""bio_health_scope"", ""source"": ""title"", ""quote"": ""regulates energy metabolism in adipocytes""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""BACKGROUND: Survival and longevity of xenotransplants depend on immune function""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""identified by comparison of secretome using proteomics and in transcriptome by gene microarray""}]",pending
doi:10.1113/ep093750,10.1113/ep093750,Ageing alters cysteine oxidation-regulated redox signalling in skeletal muscle: Integrative omics and AI-based structural predictions.,,yes,yes,yes,unclear,unclear,preliminary_unclear,none,seek_full_text,none,empirical_primary,yes,disagreement,yes,proteomics,not_assessed,not_assessed,not_assessed,false,not_assessed,false,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Here, we interrogated the OxiMouse dataset""}, {""criterion"": ""bio_health_scope"", ""source"": ""title"", ""quote"": ""skeletal muscle""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""map age-related cysteine oxidation""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""integrating redox proteomics with AI-based structural simulation""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""redox proteomics""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""Ageing was found to remodel the redox landscape""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""By integrating redox proteomics with AI-based structural simulation""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""map age-related cysteine oxidation in skeletal muscle""}, {""criterion"": ""multiomics_evidence"", ""source"": ""title"", ""quote"": ""Integrative omics""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""skeletal muscle""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""integrating redox proteomics""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""proteomic signatures""}]",pending
doi:10.1113/jp278063,10.1113/jp278063,Mechanisms underlying the influence of oestrogen on cardiovascular physiology in women,,no,yes,yes,no,unclear,preliminary_exclude,EC1,exclude,EC1,nonempirical,yes,single_or_no_layer,no,,not_assessed,not_assessed,not_assessed,true,not_assessed,true,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""the present Symposium Review""}, {""criterion"": ""bio_health_scope"", ""source"": ""title"", ""quote"": ""cardiovascular physiology in women""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""ageing and/or hormonal‐associated changes in ER expression""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""the present Symposium Review""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""the present Symposium Review""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""these effects depend on ageing""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""the detrimental effects of ageing are established in the vasculature""}]",pending
doi:10.1113/jp280366,10.1113/jp280366,Exercise: it's only a matter of time,,unclear,unclear,unclear,unclear,unclear,preliminary_unclear,none,seek_full_text,none,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,none,not_assessed,false,[],pending
doi:10.1113/jp282134,10.1113/jp282134,Circadian control of skeletal muscle adaptations to exercise,,unclear,unclear,unclear,unclear,unclear,preliminary_unclear,none,seek_full_text,none,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,none,not_assessed,false,[],pending
doi:10.1113/jp283190,10.1113/jp283190,Maternal obesity: influencing the heart right from the start,,unclear,unclear,unclear,unclear,unclear,preliminary_unclear,none,seek_full_text,none,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,none,not_assessed,false,[],pending
doi:10.1113/jp285339,10.1113/jp285339,Differential impact of sex on regulation of skeletal muscle mitochondrial function and protein homeostasis by hypoxia-inducible factor-1α in normoxia,,yes,yes,yes,yes,yes,preliminary_include,none,seek_full_text,none,empirical_primary,yes,explicit_multiomics,yes,metabolomics,named_causal_effect_design,direct_perturbation,sufficient,true,true,true,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Untargeted multiomics data analyses were followed by experimental validation""}, {""criterion"": ""bio_health_scope"", ""source"": ""title"", ""quote"": ""skeletal muscle""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""post‐mitotic senescence markers""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""Untargeted multiomics data analyses""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""Untargeted multiomics data analyses""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""we determined HIF1α function at baseline during normoxia in skeletal muscle.""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""skeletal muscle from mice""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""greater post‐mitotic senescence in skeletal muscle""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""targeted metabolite quantification""}, {""criterion"": ""bio_health_scope"", ""source"": ""title"", ""quote"": ""skeletal muscle mitochondrial function""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Experimentally, mitochondrial oxidative functions and ATP content were higher""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""murine myotubes""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""experimental validation in differentiated murine myotubes""}, {""criterion"": ""current_report_application"", ""source"": ""abstract"", ""quote"": ""experimental validation in differentiated murine myotubes with loss/gain of function""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""experimental validation in differentiated murine myotubes with loss/gain of function""}, {""criterion"": ""design_family"", ""source"": ""abstract"", ""quote"": ""experimental validation in differentiated murine myotubes with loss/gain of function""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""Mitochondrial oxygen consumption studies using substrate, uncoupler, inhibitor, titration protocols; targeted metabolite quantification by gas chromatography–mass spectrometry; and post‐mitotic senescence markers using biochemical assays were performed.""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""loss/gain of function""}, {""criterion"": ""design_family"", ""source"": ""abstract"", ""quote"": ""loss/gain of function""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""Untargeted multiomics data analyses were followed by experimental validation""}, {""criterion"": ""current_report_application"", ""source"": ""abstract"", ""quote"": ""we determined HIF1α function at baseline during normoxia in skeletal muscle.""}, {""criterion"": ""design_family"", ""source"": ""abstract"", ""quote"": ""mice without/with post‐natal muscle‐specific Hif1a deletion""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""Mitochondrial oxygen consumption studies using substrate, uncoupler, inhibitor, titration protocols""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""skeletal muscle from mice without/with post‐natal muscle‐specific Hif1a deletion""}, {""criterion"": ""current_report_application"", ""source"": ""abstract"", ""quote"": ""experimental validation in differentiated murine myotubes with loss/gain of function and skeletal muscle from mice without/with post‐natal muscle‐specific Hif1a deletion""}, {""criterion"": ""design_family"", ""source"": ""abstract"", ""quote"": ""post‐natal muscle‐specific Hif1a deletion""}]",pending
doi:10.1113/jp285654,10.1113/jp285654,Extracellular vesicles in organ and systems function in health and disease,,unclear,unclear,unclear,unclear,unclear,preliminary_unclear,none,seek_full_text,none,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,none,not_assessed,false,[],pending
doi:10.1113/jp287235,10.1113/jp287235,Epigenome–proteome integration in aged skeletal muscle after exercise training,,unclear,unclear,unclear,unclear,unclear,preliminary_unclear,none,seek_full_text,none,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,none,not_assessed,false,[],pending
doi:10.11134/btp.3s.2025.47,10.11134/btp.3s.2025.47,Antibiotic Pressure at Sub-MIC Levels Shapes Bacteroides fragilis–Host Interactions Through Vesicle-Mediated Immunomodulation,,yes,yes,no,no,unclear,preliminary_exclude,EC3,exclude,EC3,empirical_primary,no,single_or_no_layer,no,,not_assessed,not_assessed,not_assessed,true,not_assessed,true,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Results:Meropenem changed the process of vesicular communication""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""a model of intra-abdominal infection in rats was used""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""42 male Wistar rats aged 10–12 months""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""The morphology of MVs was assessed by electron microscopy, and immunological and histological parameters were analyzed""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""Multi-omics approach for understanding the response of Bacteroides fragilis to carbapenems""}, {""criterion"": ""bio_health_scope"", ""source"": ""title"", ""quote"": ""Bacteroides fragilis–Host Interactions""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""rats aged 10–12 months""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""The morphology of MVs was assessed by electron microscopy""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""The morphology of MVs was assessed by electron microscopy""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""The morphology of MVs was assessed by electron microscopy, and immunological and histological parameters were analyzed""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""a model of intra-abdominal infection in rats was used""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""Bacteroides fragilis is an opportunistic pathogenic bacterium""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""Acknowledgement:The work was carried out with the financial support""}]",pending
