record_id,doi,title,normalized_title,source_cohort,publication_form_initial,eligibility_ledger,eligibility_decision,version_candidate_id,provisional_canonical_report,study_id,report_to_study_status,synthesis_inclusion_status
doi:10.1111/acel.70103,10.1111/acel.70103,Multi-Omics Analysis Reveals Biomarkers That Contribute to Biological Age Rejuvenation in Response to Single-Blinded Randomized Placebo-Controlled Therapeutic Plasma Exchange.,multi omics analysis reveals biomarkers that contribute to biological age rejuvenation in response to single blinded randomized placebo controlled therapeutic plasma exchange,prior_162_report_flow,publisher_platform_report,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1111/acel.70328,10.1111/acel.70328,Multi-Omics Analysis Reveals Photodynamic Therapy Ameliorating Skin Photoaging by Improving Cellular Senescence Through Mitohormesis-Mediated Reduction of Citrate Content.,multi omics analysis reveals photodynamic therapy ameliorating skin photoaging by improving cellular senescence through mitohormesis mediated reduction of citrate content,prior_162_report_flow,publisher_platform_report,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1111/acel.70498,10.1111/acel.70498,Multi-Omics Reveals Mechanisms of Metabolic Rejuvenation in Aged Mice and Pre-Frail Older Men by Losartan.,multi omics reveals mechanisms of metabolic rejuvenation in aged mice and pre frail older men by losartan,prior_162_report_flow,publisher_platform_report,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1111/acel.70564,10.1111/acel.70564,Sex-Specific Regulation of the Turandot Gene Family Modulates Temperature-Dependent Lifespan in Drosophila melanogaster.,sex specific regulation of the turandot gene family modulates temperature dependent lifespan in drosophila melanogaster,prior_162_report_flow,publisher_platform_report,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1126/sciadv.adu2294,10.1126/sciadv.adu2294,Multiomic identification of senescent stem cell populations critical for osteoarthritis progression and therapy in subchondral bones.,multiomic identification of senescent stem cell populations critical for osteoarthritis progression and therapy in subchondral bones,prior_162_report_flow,publisher_platform_report,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1128/msystems.01665-24,10.1128/msystems.01665-24,Microbiota-derived indole acetic acid extends lifespan through the AhR-Sirt2 pathway in Drosophila,microbiota derived indole acetic acid extends lifespan through the ahr sirt2 pathway in drosophila,prior_162_report_flow,publisher_platform_report,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1161/circresaha.125.327427,10.1161/circresaha.125.327427,LATS1/2-CD38 Metabolic Rewiring Links Senescence to Intraplaque Thrombosis.,lats1 2 cd38 metabolic rewiring links senescence to intraplaque thrombosis,prior_162_report_flow,publisher_platform_report,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,version_candidate_016,true,,confirmed_version_group,pending_causal_evidence_extraction
doi:10.1172/jci.insight.154089,10.1172/jci.insight.154089,Metabolic reprogramming during hyperammonemia targets mitochondrial function and postmitotic senescence.,metabolic reprogramming during hyperammonemia targets mitochondrial function and postmitotic senescence,prior_162_report_flow,publisher_platform_report,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1172/jci.insight.174007,10.1172/jci.insight.174007,Targeted Bmal1 restoration in muscle prolongs lifespan with systemic health effects in aging model.,targeted bmal1 restoration in muscle prolongs lifespan with systemic health effects in aging model,prior_162_report_flow,publisher_platform_report,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1186/s11658-026-00879-y,10.1186/s11658-026-00879-y,HK2-driven histone H3K18 lactylation promotes stromal cell senescence and decidualization deficiency in URSA via CUX1-mediated SASP factor transcription,hk2 driven histone h3k18 lactylation promotes stromal cell senescence and decidualization deficiency in ursa via cux1 mediated sasp factor transcription,prior_162_report_flow,publisher_platform_report,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1186/s12964-026-02985-y,10.1186/s12964-026-02985-y,"Multi-omics and experimental evidence in human chondrocytes identify caspase-8 as a non-apoptotic regulator of inflammatory, senescent, and fibrotic signaling in osteoarthritis",multi omics and experimental evidence in human chondrocytes identify caspase 8 as a non apoptotic regulator of inflammatory senescent and fibrotic signaling in osteoarthritis,prior_162_report_flow,publisher_platform_report,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1186/s12967-026-07766-2,10.1186/s12967-026-07766-2,Multiomics analysis reveals that senescent CXCL16<sup>+</sup> macrophages promote lung adenocarcinoma progression through TGF-β signalling.,multiomics analysis reveals that senescent cxcl16 sup sup macrophages promote lung adenocarcinoma progression through tgf signalling,prior_162_report_flow,publisher_platform_report,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1186/s12974-025-03588-z,10.1186/s12974-025-03588-z,Profilin 1 controls a microglial cytoskeleton checkpoint to prevent senescence and premature synaptic decline.,profilin 1 controls a microglial cytoskeleton checkpoint to prevent senescence and premature synaptic decline,prior_162_report_flow,publisher_platform_report,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1186/s13020-025-01154-6,10.1186/s13020-025-01154-6,Multi-omics reveals mechanism of Qi-Po-Sheng-Mai granule in reducing atrial fibrillation susceptibility in aged rats.,multi omics reveals mechanism of qi po sheng mai granule in reducing atrial fibrillation susceptibility in aged rats,prior_162_report_flow,publisher_platform_report,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1186/s13287-023-03415-3,10.1186/s13287-023-03415-3,Anti-aging mechanism of different age donor-matched adipose-derived stem cells,anti aging mechanism of different age donor matched adipose derived stem cells,prior_162_report_flow,publisher_platform_report,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1186/s40364-023-00458-9,10.1186/s40364-023-00458-9,The essential roles of FXR in diet and age influenced metabolic changes and liver disease development: a multi-omics study,the essential roles of fxr in diet and age influenced metabolic changes and liver disease development a multi omics study,prior_162_report_flow,publisher_platform_report,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.14336/ad.2026.0356,10.14336/ad.2026.0356,Integrating AI and Causal Genetics to Prioritize Therapeutic Targets for Aging and Age-Related Diseases.,integrating ai and causal genetics to prioritize therapeutic targets for aging and age related diseases,prior_162_report_flow,publisher_platform_report,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.20892/j.issn.2095-3941.2025.0691,10.20892/j.issn.2095-3941.2025.0691,Integrative multi-omic analysis identified ERBB2 mutations and senescence-driven immune suppression as dual therapeutic targets in LAR triple-negative breast cancer,integrative multi omic analysis identified erbb2 mutations and senescence driven immune suppression as dual therapeutic targets in lar triple negative breast cancer,prior_162_report_flow,publisher_platform_report,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.21037/tcr-2026-1-0264,10.21037/tcr-2026-1-0264,A senescence-based machine learning model prognosticates and personalizes therapy in cervical cancer,a senescence based machine learning model prognosticates and personalizes therapy in cervical cancer,prior_162_report_flow,publisher_platform_report,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.21203/rs.3.rs-1264931/v1,10.21203/rs.3.rs-1264931/v1,Multi-omics analysis reveals a non-canonical regulatory pattern of UPL3 on carbon metabolism related cell senescence,multi omics analysis reveals a non canonical regulatory pattern of upl3 on carbon metabolism related cell senescence,prior_162_report_flow,repository_preprint,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,version_candidate_019,false,,confirmed_version_group,pending_causal_evidence_extraction
doi:10.2147/jir.s525168,10.2147/jir.s525168,Multi-Omics Analysis and Validation of Cell Senescence-Related Genes Associated with Non-Alcoholic Fatty Liver Disease,multi omics analysis and validation of cell senescence related genes associated with non alcoholic fatty liver disease,prior_162_report_flow,publisher_platform_report,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.2147/jir.s545622,10.2147/jir.s545622,Retinoic Acid-Loaded Cartilage Organoids Attenuate Chondrocyte Senescence in Osteoarthritis,retinoic acid loaded cartilage organoids attenuate chondrocyte senescence in osteoarthritis,prior_162_report_flow,publisher_platform_report,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.26508/lsa.202201492,10.26508/lsa.202201492,Ubiquitome profiling reveals a regulatory pattern of UPL3 with UBP12 on metabolic-leaf senescence,ubiquitome profiling reveals a regulatory pattern of upl3 with ubp12 on metabolic leaf senescence,prior_162_report_flow,publisher_platform_report,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,version_candidate_019,true,,confirmed_version_group,pending_causal_evidence_extraction
doi:10.26599/fshw.2026.9251125,10.26599/fshw.2026.9251125,Unraveling the Key Pathways through Cordycepin Prolongs Lifespan in C. elegans by Integrating Multi-omics Approaches,unraveling the key pathways through cordycepin prolongs lifespan in c elegans by integrating multi omics approaches,prior_162_report_flow,publisher_platform_report,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.3389/fendo.2025.1661666,10.3389/fendo.2025.1661666,Investigating the causal role of cellular senescence-related genes in preeclampsia: a multi-omics Mendelian randomization study with differential expression analysis,investigating the causal role of cellular senescence related genes in preeclampsia a multi omics mendelian randomization study with differential expression analysis,prior_162_report_flow,publisher_platform_report,analysis/full_text_screening/final_eligibility_v1.5.4/final_eligibility_ledger_158.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
